sample,time_h,half_cycle,current_mA_cm2,fraction_of_half_cycle,voltage_mV
B,170.408163,171,1.0,0.408163,55.64843
B,170.428571,171,1.0,0.428571,55.68798
B,170.44898,171,1.0,0.44898,55.72869
B,170.469388,171,1.0,0.469388,55.77162
B,170.489796,171,1.0,0.489796,55.8177
B,170.510204,171,1.0,0.510204,55.86776
B,170.530612,171,1.0,0.530612,55.92255
B,170.55102,171,1.0,0.55102,55.98279
B,170.571429,171,1.0,0.571429,56.04915
B,170.591837,171,1.0,0.591837,56.12228
B,170.612245,171,1.0,0.612245,56.20281
B,170.632653,171,1.0,0.632653,56.29138
B,170.653061,171,1.0,0.653061,56.38862
B,170.673469,171,1.0,0.673469,56.49517
B,170.693878,171,1.0,0.693878,56.61166
B,170.714286,171,1.0,0.714286,56.73875
B,170.734694,171,1.0,0.734694,56.87709
B,170.755102,171,1.0,0.755102,57.02737
B,170.77551,171,1.0,0.77551,57.19027
B,170.795918,171,1.0,0.795918,57.3665
B,170.816327,171,1.0,0.816327,57.55678
B,170.836735,171,1.0,0.836735,57.76185
B,170.857143,171,1.0,0.857143,57.98247
B,170.877551,171,1.0,0.877551,58.21939
B,170.897959,171,1.0,0.897959,58.47343
B,170.918367,171,1.0,0.918367,58.74537
B,170.938776,171,1.0,0.938776,59.03606
B,170.959184,171,1.0,0.959184,59.34633
B,170.979592,171,1.0,0.979592,59.67704
B,171.0,171,1.0,1.0,60.02908
B,171.0,172,-1.0,0.0,-46.18418
B,171.020408,172,-1.0,0.020408,-48.31409
B,171.040816,172,-1.0,0.040816,-49.96443
B,171.061224,172,-1.0,0.061224,-51.24322
B,171.081633,172,-1.0,0.081633,-52.23417
B,171.102041,172,-1.0,0.102041,-53.00217
B,171.122449,172,-1.0,0.122449,-53.59755
B,171.142857,172,-1.0,0.142857,-54.05932
B,171.163265,172,-1.0,0.163265,-54.41776
B,171.183673,172,-1.0,0.183673,-54.69639
B,171.204082,172,-1.0,0.204082,-54.91346
B,171.22449,172,-1.0,0.22449,-55.08318
B,171.244898,172,-1.0,0.244898,-55.21662
B,171.265306,172,-1.0,0.265306,-55.3224
B,171.285714,172,-1.0,0.285714,-55.4073
B,171.306122,172,-1.0,0.306122,-55.47661
B,171.326531,172,-1.0,0.326531,-55.53452
B,171.346939,172,-1.0,0.346939,-55.58436
B,171.367347,172,-1.0,0.367347,-55.62879
B,171.387755,172,-1.0,0.387755,-55.66994
B,171.408163,172,-1.0,0.408163,-55.70959
B,171.428571,172,-1.0,0.428571,-55.74917
B,171.44898,172,-1.0,0.44898,-55.78993
B,171.469388,172,-1.0,0.469388,-55.83291
B,171.489796,172,-1.0,0.489796,-55.87904
B,171.510204,172,-1.0,0.510204,-55.92915
B,171.530612,172,-1.0,0.530612,-55.98401
B,171.55102,172,-1.0,0.55102,-56.04431
B,171.571429,172,-1.0,0.571429,-56.11074
B,171.591837,172,-1.0,0.591837,-56.18395
B,171.612245,172,-1.0,0.612245,-56.26457
B,171.632653,172,-1.0,0.632653,-56.35324
B,171.653061,172,-1.0,0.653061,-56.45059
B,171.673469,172,-1.0,0.673469,-56.55725
B,171.693878,172,-1.0,0.693878,-56.67387
B,171.714286,172,-1.0,0.714286,-56.8011
B,171.734694,172,-1.0,0.734694,-56.93959
B,171.755102,172,-1.0,0.755102,-57.09004
B,171.77551,172,-1.0,0.77551,-57.25312
B,171.795918,172,-1.0,0.795918,-57.42954
B,171.816327,172,-1.0,0.816327,-57.62003
B,171.836735,172,-1.0,0.836735,-57.82533
B,171.857143,172,-1.0,0.857143,-58.04618
B,171.877551,172,-1.0,0.877551,-58.28337
B,171.897959,172,-1.0,0.897959,-58.53769
B,171.918367,172,-1.0,0.918367,-58.80993
B,171.938776,172,-1.0,0.938776,-59.10094
B,171.959184,172,-1.0,0.959184,-59.41154
B,171.979592,172,-1.0,0.979592,-59.74262
B,172.0,172,-1.0,1.0,-60.09504
B,172.0,173,1.0,0.0,46.07522
B,172.020408,173,1.0,0.020408,48.2001
B,172.040816,173,1.0,0.040816,49.84655
B,172.061224,173,1.0,0.061224,51.12232
B,172.081633,173,1.0,0.081633,52.11093
B,172.102041,173,1.0,0.102041,52.87712
B,172.122449,173,1.0,0.122449,53.4711
B,172.142857,173,1.0,0.142857,53.93178
B,172.163265,173,1.0,0.163265,54.28938
B,172.183673,173,1.0,0.183673,54.56735
B,172.204082,173,1.0,0.204082,54.78391
B,172.22449,173,1.0,0.22449,54.95323
B,172.244898,173,1.0,0.244898,55.08635
B,172.265306,173,1.0,0.265306,55.19188
B,172.285714,173,1.0,0.285714,55.27658
B,172.306122,173,1.0,0.306122,55.34573
B,172.326531,173,1.0,0.326531,55.4035
B,172.346939,173,1.0,0.346939,55.45323
B,172.367347,173,1.0,0.367347,55.49755
B,172.387755,173,1.0,0.387755,55.53861
B,172.408163,173,1.0,0.408163,55.57815
B,172.428571,173,1.0,0.428571,55.61765
B,172.44898,173,1.0,0.44898,55.6583
B,172.469388,173,1.0,0.469388,55.70118
B,172.489796,173,1.0,0.489796,55.74721
B,172.510204,173,1.0,0.510204,55.7972
B,172.530612,173,1.0,0.530612,55.85193
B,172.55102,173,1.0,0.55102,55.91209
B,172.571429,173,1.0,0.571429,55.97836
B,172.591837,173,1.0,0.591837,56.0514
B,172.612245,173,1.0,0.612245,56.13183
B,172.632653,173,1.0,0.632653,56.22029
B,172.653061,173,1.0,0.653061,56.31741
B,172.673469,173,1.0,0.673469,56.42382
B,172.693878,173,1.0,0.693878,56.54016
B,172.714286,173,1.0,0.714286,56.66709
B,172.734694,173,1.0,0.734694,56.80526
B,172.755102,173,1.0,0.755102,56.95535
B,172.77551,173,1.0,0.77551,57.11804
B,172.795918,173,1.0,0.795918,57.29405
B,172.816327,173,1.0,0.816327,57.48409
B,172.836735,173,1.0,0.836735,57.6889
B,172.857143,173,1.0,0.857143,57.90924
B,172.877551,173,1.0,0.877551,58.14587
B,172.897959,173,1.0,0.897959,58.39958
B,172.918367,173,1.0,0.918367,58.67118
B,172.938776,173,1.0,0.938776,58.9615
B,172.959184,173,1.0,0.959184,59.27138
B,172.979592,173,1.0,0.979592,59.60167
B,173.0,173,1.0,1.0,59.95326
B,173.0,174,-1.0,0.0,-45.78855
B,173.020408,174,-1.0,0.020408,-47.90021
B,173.040816,174,-1.0,0.040816,-49.53642
B,173.061224,174,-1.0,0.061224,-50.80425
B,173.081633,174,-1.0,0.081633,-51.78671
B,173.102041,174,-1.0,0.102041,-52.54814
B,173.122449,174,-1.0,0.122449,-53.13841
B,173.142857,174,-1.0,0.142857,-53.59623
B,173.163265,174,-1.0,0.163265,-53.95161
B,173.183673,174,-1.0,0.183673,-54.22784
B,173.204082,174,-1.0,0.204082,-54.44306
B,173.22449,174,-1.0,0.22449,-54.61132
B,173.244898,174,-1.0,0.244898,-54.74362
B,173.265306,174,-1.0,0.265306,-54.8485
B,173.285714,174,-1.0,0.285714,-54.93266
B,173.306122,174,-1.0,0.306122,-55.00138
B,173.326531,174,-1.0,0.326531,-55.0588
B,173.346939,174,-1.0,0.346939,-55.10821
B,173.367347,174,-1.0,0.367347,-55.15226
B,173.387755,174,-1.0,0.387755,-55.19306
B,173.408163,174,-1.0,0.408163,-55.23236
B,173.428571,174,-1.0,0.428571,-55.27161
B,173.44898,174,-1.0,0.44898,-55.31201
B,173.469388,174,-1.0,0.469388,-55.35463
B,173.489796,174,-1.0,0.489796,-55.40036
B,173.510204,174,-1.0,0.510204,-55.45005
B,173.530612,174,-1.0,0.530612,-55.50443
B,173.55102,174,-1.0,0.55102,-55.56422
B,173.571429,174,-1.0,0.571429,-55.63008
B,173.591837,174,-1.0,0.591837,-55.70266
B,173.612245,174,-1.0,0.612245,-55.78259
B,173.632653,174,-1.0,0.632653,-55.8705
B,173.653061,174,-1.0,0.653061,-55.96702
B,173.673469,174,-1.0,0.673469,-56.07277
B,173.693878,174,-1.0,0.693878,-56.18839
B,173.714286,174,-1.0,0.714286,-56.31452
B,173.734694,174,-1.0,0.734694,-56.45183
B,173.755102,174,-1.0,0.755102,-56.60099
B,173.77551,174,-1.0,0.77551,-56.76267
B,173.795918,174,-1.0,0.795918,-56.93758
B,173.816327,174,-1.0,0.816327,-57.12644
B,173.836735,174,-1.0,0.836735,-57.32998
B,173.857143,174,-1.0,0.857143,-57.54894
B,173.877551,174,-1.0,0.877551,-57.7841
B,173.897959,174,-1.0,0.897959,-58.03623
B,173.918367,174,-1.0,0.918367,-58.30615
B,173.938776,174,-1.0,0.938776,-58.59466
B,173.959184,174,-1.0,0.959184,-58.90261
B,173.979592,174,-1.0,0.979592,-59.23085
B,174.0,174,-1.0,1.0,-59.58025
B,174.0,175,1.0,0.0,45.66872
B,174.020408,175,1.0,0.020408,47.77486
B,174.040816,175,1.0,0.040816,49.40678
B,174.061224,175,1.0,0.061224,50.67129
B,174.081633,175,1.0,0.081633,51.65118
B,174.102041,175,1.0,0.102041,52.41062
B,174.122449,175,1.0,0.122449,52.99935
B,174.142857,175,1.0,0.142857,53.45596
B,174.163265,175,1.0,0.163265,53.81041
B,174.183673,175,1.0,0.183673,54.08593
B,174.204082,175,1.0,0.204082,54.30057
B,174.22449,175,1.0,0.22449,54.4684
B,174.244898,175,1.0,0.244898,54.60035
B,174.265306,175,1.0,0.265306,54.70495
B,174.285714,175,1.0,0.285714,54.7889
B,174.306122,175,1.0,0.306122,54.85744
B,174.326531,175,1.0,0.326531,54.91471
B,174.346939,175,1.0,0.346939,54.96399
B,174.367347,175,1.0,0.367347,55.00792
B,174.387755,175,1.0,0.387755,55.04861
B,174.408163,175,1.0,0.408163,55.08781
B,174.428571,175,1.0,0.428571,55.12696
B,174.44898,175,1.0,0.44898,55.16726
B,174.469388,175,1.0,0.469388,55.20976
B,174.489796,175,1.0,0.489796,55.25537
B,174.510204,175,1.0,0.510204,55.30493
B,174.530612,175,1.0,0.530612,55.35917
B,174.55102,175,1.0,0.55102,55.4188
B,174.571429,175,1.0,0.571429,55.48449
B,174.591837,175,1.0,0.591837,55.55688
B,174.612245,175,1.0,0.612245,55.6366
B,174.632653,175,1.0,0.632653,55.72428
B,174.653061,175,1.0,0.653061,55.82055
B,174.673469,175,1.0,0.673469,55.92602
B,174.693878,175,1.0,0.693878,56.04134
B,174.714286,175,1.0,0.714286,56.16714
B,174.734694,175,1.0,0.734694,56.30409
B,174.755102,175,1.0,0.755102,56.45286
B,174.77551,175,1.0,0.77551,56.61412
B,174.795918,175,1.0,0.795918,56.78857
B,174.816327,175,1.0,0.816327,56.97694
B,174.836735,175,1.0,0.836735,57.17994
B,174.857143,175,1.0,0.857143,57.39833
B,174.877551,175,1.0,0.877551,57.63287
B,174.897959,175,1.0,0.897959,57.88435
B,174.918367,175,1.0,0.918367,58.15356
B,174.938776,175,1.0,0.938776,58.44131
B,174.959184,175,1.0,0.959184,58.74845
B,174.979592,175,1.0,0.979592,59.07584
B,175.0,175,1.0,1.0,59.42433
B,175.0,176,-1.0,0.0,-45.86872
B,175.020408,176,-1.0,0.020408,-47.98408
B,175.040816,176,-1.0,0.040816,-49.62315
B,175.061224,176,-1.0,0.061224,-50.89321
B,175.081633,176,-1.0,0.081633,-51.87739
B,175.102041,176,-1.0,0.102041,-52.64014
B,175.122449,176,-1.0,0.122449,-53.23145
B,175.142857,176,-1.0,0.142857,-53.69007
B,175.163265,176,-1.0,0.163265,-54.04607
B,175.183673,176,-1.0,0.183673,-54.32279
B,175.204082,176,-1.0,0.204082,-54.53838
B,175.22449,176,-1.0,0.22449,-54.70694
B,175.244898,176,-1.0,0.244898,-54.83947
B,175.265306,176,-1.0,0.265306,-54.94453
B,175.285714,176,-1.0,0.285714,-55.02884
B,175.306122,176,-1.0,0.306122,-55.09768
B,175.326531,176,-1.0,0.326531,-55.1552
B,175.346939,176,-1.0,0.346939,-55.2047
B,175.367347,176,-1.0,0.367347,-55.24882
B,175.387755,176,-1.0,0.387755,-55.2897
B,175.408163,176,-1.0,0.408163,-55.32907
B,175.428571,176,-1.0,0.428571,-55.36838
B,175.44898,176,-1.0,0.44898,-55.40886
B,175.469388,176,-1.0,0.469388,-55.45155
B,175.489796,176,-1.0,0.489796,-55.49736
B,175.510204,176,-1.0,0.510204,-55.54713
B,175.530612,176,-1.0,0.530612,-55.60161
B,175.55102,176,-1.0,0.55102,-55.66151
B,175.571429,176,-1.0,0.571429,-55.72748
B,175.591837,176,-1.0,0.591837,-55.80019
B,175.612245,176,-1.0,0.612245,-55.88026
B,175.632653,176,-1.0,0.632653,-55.96833
B,175.653061,176,-1.0,0.653061,-56.06501
B,175.673469,176,-1.0,0.673469,-56.17094
B,175.693878,176,-1.0,0.693878,-56.28677
B,175.714286,176,-1.0,0.714286,-56.41312
B,175.734694,176,-1.0,0.734694,-56.55067
B,175.755102,176,-1.0,0.755102,-56.70009
B,175.77551,176,-1.0,0.77551,-56.86206
B,175.795918,176,-1.0,0.795918,-57.03728
B,175.816327,176,-1.0,0.816327,-57.22646
B,175.836735,176,-1.0,0.836735,-57.43036
B,175.857143,176,-1.0,0.857143,-57.6497
B,175.877551,176,-1.0,0.877551,-57.88527
B,175.897959,176,-1.0,0.897959,-58.13785
B,175.918367,176,-1.0,0.918367,-58.40824
B,175.938776,176,-1.0,0.938776,-58.69725
B,175.959184,176,-1.0,0.959184,-59.00574
B,175.979592,176,-1.0,0.979592,-59.33455
B,176.0,176,-1.0,1.0,-59.68457
B,176.0,177,1.0,0.0,45.92108
B,176.020408,177,1.0,0.020408,48.03885
B,176.040816,177,1.0,0.040816,49.67979
B,176.061224,177,1.0,0.061224,50.95129
B,176.081633,177,1.0,0.081633,51.9366
B,176.102041,177,1.0,0.102041,52.70023
B,176.122449,177,1.0,0.122449,53.29221
B,176.142857,177,1.0,0.142857,53.75135
B,176.163265,177,1.0,0.163265,54.10776
B,176.183673,177,1.0,0.183673,54.38479
B,176.204082,177,1.0,0.204082,54.60063
B,176.22449,177,1.0,0.22449,54.76938
B,176.244898,177,1.0,0.244898,54.90206
B,176.265306,177,1.0,0.265306,55.00724
B,176.285714,177,1.0,0.285714,55.09165
B,176.306122,177,1.0,0.306122,55.16057
B,176.326531,177,1.0,0.326531,55.21815
B,176.346939,177,1.0,0.346939,55.26771
B,176.367347,177,1.0,0.367347,55.31188
B,176.387755,177,1.0,0.387755,55.3528
B,176.408163,177,1.0,0.408163,55.39222
B,176.428571,177,1.0,0.428571,55.43158
B,176.44898,177,1.0,0.44898,55.4721
B,176.469388,177,1.0,0.469388,55.51484
B,176.489796,177,1.0,0.489796,55.56071
B,176.510204,177,1.0,0.510204,55.61053
B,176.530612,177,1.0,0.530612,55.66508
B,176.55102,177,1.0,0.55102,55.72504
B,176.571429,177,1.0,0.571429,55.79109
B,176.591837,177,1.0,0.591837,55.86388
B,176.612245,177,1.0,0.612245,55.94404
B,176.632653,177,1.0,0.632653,56.03221
B,176.653061,177,1.0,0.653061,56.129
B,176.673469,177,1.0,0.673469,56.23506
B,176.693878,177,1.0,0.693878,56.35101
B,176.714286,177,1.0,0.714286,56.47751
B,176.734694,177,1.0,0.734694,56.61522
B,176.755102,177,1.0,0.755102,56.7648
B,176.77551,177,1.0,0.77551,56.92696
B,176.795918,177,1.0,0.795918,57.10238
B,176.816327,177,1.0,0.816327,57.29178
B,176.836735,177,1.0,0.836735,57.49591
B,176.857143,177,1.0,0.857143,57.7155
B,176.877551,177,1.0,0.877551,57.95134
B,176.897959,177,1.0,0.897959,58.20421
B,176.918367,177,1.0,0.918367,58.4749
B,176.938776,177,1.0,0.938776,58.76425
B,176.959184,177,1.0,0.959184,59.07309
B,176.979592,177,1.0,0.979592,59.40228
B,177.0,177,1.0,1.0,59.75269
B,177.0,178,-1.0,0.0,-45.53262
B,177.020408,178,-1.0,0.020408,-47.63247
B,177.040816,178,-1.0,0.040816,-49.25953
B,177.061224,178,-1.0,0.061224,-50.52028
B,177.081633,178,-1.0,0.081633,-51.49725
B,177.102041,178,-1.0,0.102041,-52.25442
B,177.122449,178,-1.0,0.122449,-52.84139
B,177.142857,178,-1.0,0.142857,-53.29665
B,177.163265,178,-1.0,0.163265,-53.65004
B,177.183673,178,-1.0,0.183673,-53.92473
B,177.204082,178,-1.0,0.204082,-54.13874
B,177.22449,178,-1.0,0.22449,-54.30607
B,177.244898,178,-1.0,0.244898,-54.43762
B,177.265306,178,-1.0,0.265306,-54.54192
B,177.285714,178,-1.0,0.285714,-54.62561
B,177.306122,178,-1.0,0.306122,-54.69395
B,177.326531,178,-1.0,0.326531,-54.75104
B,177.346939,178,-1.0,0.346939,-54.80018
B,177.367347,178,-1.0,0.367347,-54.84398
B,177.387755,178,-1.0,0.387755,-54.88455
B,177.408163,178,-1.0,0.408163,-54.92364
B,177.428571,178,-1.0,0.428571,-54.96266
B,177.44898,178,-1.0,0.44898,-55.00284
B,177.469388,178,-1.0,0.469388,-55.04522
B,177.489796,178,-1.0,0.489796,-55.0907
B,177.510204,178,-1.0,0.510204,-55.1401
B,177.530612,178,-1.0,0.530612,-55.19418
B,177.55102,178,-1.0,0.55102,-55.25364
B,177.571429,178,-1.0,0.571429,-55.31913
B,177.591837,178,-1.0,0.591837,-55.39131
B,177.612245,178,-1.0,0.612245,-55.47079
B,177.632653,178,-1.0,0.632653,-55.55821
B,177.653061,178,-1.0,0.653061,-55.65419
B,177.673469,178,-1.0,0.673469,-55.75934
B,177.693878,178,-1.0,0.693878,-55.87432
B,177.714286,178,-1.0,0.714286,-55.99975
B,177.734694,178,-1.0,0.734694,-56.13629
B,177.755102,178,-1.0,0.755102,-56.28461
B,177.77551,178,-1.0,0.77551,-56.44539
B,177.795918,178,-1.0,0.795918,-56.61933
B,177.816327,178,-1.0,0.816327,-56.80713
B,177.836735,178,-1.0,0.836735,-57.00953
B,177.857143,178,-1.0,0.857143,-57.22727
B,177.877551,178,-1.0,0.877551,-57.46111
B,177.897959,178,-1.0,0.897959,-57.71184
B,177.918367,178,-1.0,0.918367,-57.98024
B,177.938776,178,-1.0,0.938776,-58.26714
B,177.959184,178,-1.0,0.959184,-58.57337
B,177.979592,178,-1.0,0.979592,-58.89977
B,178.0,178,-1.0,1.0,-59.24722
B,178.0,179,1.0,0.0,45.65888
B,178.020408,179,1.0,0.020408,47.76456
B,178.040816,179,1.0,0.040816,49.39613
B,178.061224,179,1.0,0.061224,50.66037
B,178.081633,179,1.0,0.081633,51.64005
B,178.102041,179,1.0,0.102041,52.39932
B,178.122449,179,1.0,0.122449,52.98793
B,178.142857,179,1.0,0.142857,53.44444
B,178.163265,179,1.0,0.163265,53.79881
B,178.183673,179,1.0,0.183673,54.07427
B,178.204082,179,1.0,0.204082,54.28887
B,178.22449,179,1.0,0.22449,54.45666
B,178.244898,179,1.0,0.244898,54.58858
B,178.265306,179,1.0,0.265306,54.69316
B,178.285714,179,1.0,0.285714,54.77709
B,178.306122,179,1.0,0.306122,54.84562
B,178.326531,179,1.0,0.326531,54.90287
B,178.346939,179,1.0,0.346939,54.95215
B,178.367347,179,1.0,0.367347,54.99606
B,178.387755,179,1.0,0.387755,55.03675
B,178.408163,179,1.0,0.408163,55.07594
B,178.428571,179,1.0,0.428571,55.11508
B,178.44898,179,1.0,0.44898,55.15537
B,178.469388,179,1.0,0.469388,55.19786
B,178.489796,179,1.0,0.489796,55.24347
B,178.510204,179,1.0,0.510204,55.29301
B,178.530612,179,1.0,0.530612,55.34724
B,178.55102,179,1.0,0.55102,55.40686
B,178.571429,179,1.0,0.571429,55.47254
B,178.591837,179,1.0,0.591837,55.54491
B,178.612245,179,1.0,0.612245,55.62462
B,178.632653,179,1.0,0.632653,55.71228
B,178.653061,179,1.0,0.653061,55.80852
B,178.673469,179,1.0,0.673469,55.91397
B,178.693878,179,1.0,0.693878,56.02926
B,178.714286,179,1.0,0.714286,56.15504
B,178.734694,179,1.0,0.734694,56.29196
B,178.755102,179,1.0,0.755102,56.44069
B,178.77551,179,1.0,0.77551,56.60192
B,178.795918,179,1.0,0.795918,56.77634
B,178.816327,179,1.0,0.816327,56.96466
B,178.836735,179,1.0,0.836735,57.16762
B,178.857143,179,1.0,0.857143,57.38596
B,178.877551,179,1.0,0.877551,57.62045
B,178.897959,179,1.0,0.897959,57.87188
B,178.918367,179,1.0,0.918367,58.14102
B,178.938776,179,1.0,0.938776,58.42872
B,178.959184,179,1.0,0.959184,58.7358
B,178.979592,179,1.0,0.979592,59.06311
B,179.0,179,1.0,1.0,59.41152
B,179.0,180,-1.0,0.0,-45.59783
B,179.020408,180,-1.0,0.020408,-47.7007
B,179.040816,180,-1.0,0.040816,-49.33009
B,179.061224,180,-1.0,0.061224,-50.59264
B,179.081633,180,-1.0,0.081633,-51.57101
B,179.102041,180,-1.0,0.102041,-52.32926
B,179.122449,180,-1.0,0.122449,-52.91708
B,179.142857,180,-1.0,0.142857,-53.37299
B,179.163265,180,-1.0,0.163265,-53.72688
B,179.183673,180,-1.0,0.183673,-54.00197
B,179.204082,180,-1.0,0.204082,-54.21629
B,179.22449,180,-1.0,0.22449,-54.38385
B,179.244898,180,-1.0,0.244898,-54.5156
B,179.265306,180,-1.0,0.265306,-54.62004
B,179.285714,180,-1.0,0.285714,-54.70386
B,179.306122,180,-1.0,0.306122,-54.77229
B,179.326531,180,-1.0,0.326531,-54.82947
B,179.346939,180,-1.0,0.346939,-54.87867
B,179.367347,180,-1.0,0.367347,-54.92254
B,179.387755,180,-1.0,0.387755,-54.96317
B,179.408163,180,-1.0,0.408163,-55.00231
B,179.428571,180,-1.0,0.428571,-55.04139
B,179.44898,180,-1.0,0.44898,-55.08163
B,179.469388,180,-1.0,0.469388,-55.12406
B,179.489796,180,-1.0,0.489796,-55.16961
B,179.510204,180,-1.0,0.510204,-55.21908
B,179.530612,180,-1.0,0.530612,-55.27324
B,179.55102,180,-1.0,0.55102,-55.33278
B,179.571429,180,-1.0,0.571429,-55.39837
B,179.591837,180,-1.0,0.591837,-55.47065
B,179.612245,180,-1.0,0.612245,-55.55025
B,179.632653,180,-1.0,0.632653,-55.63779
B,179.653061,180,-1.0,0.653061,-55.7339
B,179.673469,180,-1.0,0.673469,-55.83921
B,179.693878,180,-1.0,0.693878,-55.95435
B,179.714286,180,-1.0,0.714286,-56.07996
B,179.734694,180,-1.0,0.734694,-56.2167
B,179.755102,180,-1.0,0.755102,-56.36523
B,179.77551,180,-1.0,0.77551,-56.52624
B,179.795918,180,-1.0,0.795918,-56.70043
B,179.816327,180,-1.0,0.816327,-56.8885
B,179.836735,180,-1.0,0.836735,-57.09119
B,179.857143,180,-1.0,0.857143,-57.30924
B,179.877551,180,-1.0,0.877551,-57.54342
B,179.897959,180,-1.0,0.897959,-57.7945
B,179.918367,180,-1.0,0.918367,-58.06329
B,179.938776,180,-1.0,0.938776,-58.3506
B,179.959184,180,-1.0,0.959184,-58.65727
B,179.979592,180,-1.0,0.979592,-58.98414
B,180.0,180,-1.0,1.0,-59.33209
B,180.0,181,1.0,0.0,45.78562
B,180.020408,181,1.0,0.020408,47.89715
B,180.040816,181,1.0,0.040816,49.53325
B,180.061224,181,1.0,0.061224,50.801
B,180.081633,181,1.0,0.081633,51.7834
B,180.102041,181,1.0,0.102041,52.54478
B,180.122449,181,1.0,0.122449,53.13501
B,180.142857,181,1.0,0.142857,53.5928
B,180.163265,181,1.0,0.163265,53.94815
B,180.183673,181,1.0,0.183673,54.22438
B,180.204082,181,1.0,0.204082,54.43957
B,180.22449,181,1.0,0.22449,54.60783
B,180.244898,181,1.0,0.244898,54.74011
B,180.265306,181,1.0,0.265306,54.84499
B,180.285714,181,1.0,0.285714,54.92915
B,180.306122,181,1.0,0.306122,54.99786
B,180.326531,181,1.0,0.326531,55.05528
B,180.346939,181,1.0,0.346939,55.10469
B,180.367347,181,1.0,0.367347,55.14873
B,180.387755,181,1.0,0.387755,55.18953
B,180.408163,181,1.0,0.408163,55.22883
B,180.428571,181,1.0,0.428571,55.26807
B,180.44898,181,1.0,0.44898,55.30848
B,180.469388,181,1.0,0.469388,55.35108
B,180.489796,181,1.0,0.489796,55.39682
B,180.510204,181,1.0,0.510204,55.4465
B,180.530612,181,1.0,0.530612,55.50088
B,180.55102,181,1.0,0.55102,55.56067
B,180.571429,181,1.0,0.571429,55.62652
B,180.591837,181,1.0,0.591837,55.6991
B,180.612245,181,1.0,0.612245,55.77902
B,180.632653,181,1.0,0.632653,55.86693
B,180.653061,181,1.0,0.653061,55.96344
B,180.673469,181,1.0,0.673469,56.06918
B,180.693878,181,1.0,0.693878,56.18479
B,180.714286,181,1.0,0.714286,56.31092
B,180.734694,181,1.0,0.734694,56.44822
B,180.755102,181,1.0,0.755102,56.59737
B,180.77551,181,1.0,0.77551,56.75904
B,180.795918,181,1.0,0.795918,56.93394
B,180.816327,181,1.0,0.816327,57.12279
B,180.836735,181,1.0,0.836735,57.32631
B,180.857143,181,1.0,0.857143,57.54526
B,180.877551,181,1.0,0.877551,57.7804
B,180.897959,181,1.0,0.897959,58.03252
B,180.918367,181,1.0,0.918367,58.30242
B,180.938776,181,1.0,0.938776,58.59091
B,180.959184,181,1.0,0.959184,58.89884
B,180.979592,181,1.0,0.979592,59.22706
B,181.0,181,1.0,1.0,59.57644
B,181.0,182,-1.0,0.0,-45.82645
B,181.020408,182,-1.0,0.020408,-47.93986
B,181.040816,182,-1.0,0.040816,-49.57742
B,181.061224,182,-1.0,0.061224,-50.8463
B,181.081633,182,-1.0,0.081633,-51.82958
B,181.102041,182,-1.0,0.102041,-52.59163
B,181.122449,182,-1.0,0.122449,-53.1824
B,181.142857,182,-1.0,0.142857,-53.64059
B,181.163265,182,-1.0,0.163265,-53.99626
B,181.183673,182,-1.0,0.183673,-54.27273
B,181.204082,182,-1.0,0.204082,-54.48812
B,181.22449,182,-1.0,0.22449,-54.65652
B,181.244898,182,-1.0,0.244898,-54.78892
B,181.265306,182,-1.0,0.265306,-54.89389
B,181.285714,182,-1.0,0.285714,-54.97813
B,181.306122,182,-1.0,0.306122,-55.0469
B,181.326531,182,-1.0,0.326531,-55.10437
B,181.346939,182,-1.0,0.346939,-55.15382
B,181.367347,182,-1.0,0.367347,-55.1979
B,181.387755,182,-1.0,0.387755,-55.23874
B,181.408163,182,-1.0,0.408163,-55.27808
B,181.428571,182,-1.0,0.428571,-55.31736
B,181.44898,182,-1.0,0.44898,-55.35779
B,181.469388,182,-1.0,0.469388,-55.40044
B,181.489796,182,-1.0,0.489796,-55.44622
B,181.510204,182,-1.0,0.510204,-55.49594
B,181.530612,182,-1.0,0.530612,-55.55037
B,181.55102,182,-1.0,0.55102,-55.61021
B,181.571429,182,-1.0,0.571429,-55.67612
B,181.591837,182,-1.0,0.591837,-55.74876
B,181.612245,182,-1.0,0.612245,-55.82876
